Cumulative Time,black_0,black_1,flask_0,flask_1,flask_2,jinja2_0,jinja2_1,pre_commit_0,pre_commit_1,pre_commit_hooks_0,pre_commit_hooks_1,fastapi_0,fastapi_1,rich_0,rich_1,flake8_0,flake8_1,typer_0,typer_1,typer_2,typer_3,werkzeug_0,werkzeug_1,click_0,urllib3_0
6763.708,536,0,630,509,256,988,587,580,580,163,136,353,0,649,0,498,172,423,361,0,390,1182,712,265,0
6773.843999999999,536,0,630,509,256,988,587,580,580,163,136,353,0,649,0,498,172,423,361,0,390,1182,712,265,0
6784.426,536,0,630,509,256,988,587,580,580,163,136,353,0,649,0,498,172,423,389,0,390,1182,712,265,0
6884.944999999999,536,0,630,509,256,988,587,580,580,163,136,353,0,649,0,498,172,423,389,0,398,1182,712,265,0
6997.930999999999,536,0,630,509,256,988,587,580,580,163,136,353,0,649,0,498,172,424,389,0,398,1182,712,265,0
7019.957999999999,536,0,630,509,256,988,587,580,580,163,136,353,0,649,0,498,172,424,389,0,398,1182,712,265,0
7046.225999999999,536,0,630,509,256,988,587,580,580,163,136,353,0,649,0,498,172,424,389,0,404,1182,712,265,0
7047.168000000001,536,0,630,509,256,988,587,580,580,163,152,353,0,649,0,498,172,424,389,0,404,1182,712,265,0
7059.786999999998,536,0,630,509,256,988,587,580,580,163,152,353,0,649,0,498,172,424,389,0,404,1182,712,265,0
7060.200999999999,536,0,630,532,256,988,587,580,580,163,152,353,0,649,0,498,172,424,389,0,404,1182,712,265,0
7076.427000000001,564,0,630,532,256,988,587,580,580,163,152,353,0,649,0,498,172,424,389,0,404,1182,712,265,0
7089.728999999998,564,0,630,532,256,988,587,580,580,163,152,353,0,649,0,498,172,424,389,0,404,1182,712,265,0
7125.664999999999,564,0,630,532,256,988,587,580,580,163,152,353,0,649,0,498,172,424,389,0,409,1182,712,265,0
7218.085999999999,564,0,630,532,256,988,747,580,580,163,152,353,0,649,0,498,172,424,389,0,409,1182,712,265,0
7240.023999999999,564,0,630,532,256,1029,747,580,580,163,152,353,0,649,0,498,172,424,389,0,409,1182,712,265,0
7262.360999999999,564,0,630,547,256,1029,747,580,580,163,152,353,0,649,0,498,172,424,389,0,409,1182,712,265,0
7312.123999999999,564,0,630,547,256,1029,747,580,580,163,152,353,0,649,0,498,172,425,389,0,409,1182,712,265,0
7374.208999999999,564,0,630,547,256,1029,747,580,580,163,152,353,0,649,0,498,172,425,389,0,409,1182,712,265,0
7395.634,564,0,630,547,256,1029,747,580,580,163,152,353,0,649,0,498,172,425,406,0,409,1182,712,265,0
7454.014999999999,564,0,630,547,256,1029,747,580,580,163,152,353,0,649,0,498,172,425,406,0,413,1182,712,265,0
7493.537999999999,564,0,630,559,256,1029,747,580,580,163,152,353,0,649,0,498,172,425,406,0,413,1182,712,265,0
7499.393999999999,564,0,630,559,256,1029,747,580,580,163,152,353,0,649,0,498,172,425,406,0,414,1182,712,265,0
7523.371000000001,582,0,630,559,256,1029,747,580,580,163,152,353,0,649,0,498,172,425,406,0,414,1182,712,265,0
7558.7069999999985,582,0,630,559,256,1029,747,580,580,163,152,353,0,649,0,498,172,426,406,0,414,1182,712,265,0
7563.035,582,0,630,559,256,1029,747,580,580,163,152,518,0,649,0,498,172,426,406,0,414,1182,712,265,0
7580.692999999999,582,0,630,559,256,1029,747,580,580,163,152,518,0,649,0,498,172,426,406,0,417,1182,712,265,0
7644.997999999999,582,0,630,559,256,1029,747,580,580,163,152,518,0,649,0,498,172,429,406,0,417,1182,712,265,0
7674.587999999999,582,0,630,559,256,1029,747,580,580,163,152,518,0,649,0,498,172,430,406,0,417,1182,712,265,0
7690.085999999999,582,0,630,559,256,1029,747,580,580,163,152,518,0,649,0,498,172,430,406,0,418,1182,712,265,0
7714.822,582,0,630,559,256,1029,747,580,580,163,152,518,0,649,0,498,172,430,406,0,418,1281,712,265,0
7735.259000000001,596,0,630,559,256,1029,747,580,580,163,152,518,0,649,0,498,172,430,406,0,418,1281,712,265,0
7741.249000000001,596,0,630,559,256,1029,747,580,580,163,159,518,0,649,0,498,172,430,406,0,418,1281,712,265,0
7754.437,596,0,630,559,256,1029,747,580,580,163,159,518,0,649,0,498,172,430,415,0,418,1281,712,265,0
7759.345999999999,596,0,630,559,256,1029,747,580,580,163,159,518,0,649,0,498,172,434,415,0,418,1281,712,265,0
7793.288,596,0,630,559,256,1029,747,580,580,163,159,518,0,649,0,498,172,434,415,0,419,1281,712,265,0
7811.058999999999,596,0,630,559,256,1029,747,580,580,163,159,518,0,649,0,498,172,434,415,0,419,1281,712,265,0
7831.615999999999,596,0,630,559,256,1029,747,580,580,163,159,518,0,649,0,498,172,437,415,0,419,1281,712,265,0
7874.865999999999,596,0,630,559,256,1029,747,580,580,163,159,518,0,649,0,498,172,438,415,0,419,1281,712,265,0
7907.668999999999,596,0,630,559,256,1029,747,580,580,163,159,518,0,649,0,498,172,438,415,0,420,1281,712,265,0
7954.5729999999985,596,0,630,569,256,1029,747,580,580,163,159,518,0,649,0,498,172,438,415,0,420,1281,712,265,0
7966.4929999999995,596,0,630,569,256,1029,747,580,580,163,159,518,0,649,0,498,172,438,417,0,420,1281,712,265,0
8015.824,596,0,630,569,256,1089,747,580,580,163,159,518,0,649,0,498,172,438,417,0,420,1281,712,265,0
8018.812,596,0,630,569,256,1089,747,580,580,163,159,518,0,649,0,498,172,438,417,203,420,1281,712,265,0
8044.394999999999,596,0,630,569,256,1089,747,580,580,163,159,518,0,649,0,498,172,439,417,203,420,1281,712,265,0
8051.383000000001,604,0,630,569,256,1089,747,580,580,163,159,518,0,649,0,498,172,439,417,203,420,1281,712,265,0
8100.459999999999,604,0,630,569,256,1089,747,580,580,163,159,518,0,649,0,498,172,439,417,203,421,1281,712,265,0
8118.506999999999,604,0,630,577,256,1089,747,580,580,163,159,518,0,649,0,498,172,439,417,203,421,1281,712,265,0
8131.293999999999,604,0,630,577,256,1089,747,580,580,163,159,518,0,649,0,498,172,439,417,203,422,1281,712,265,0
8162.707999999999,604,0,630,577,256,1089,747,580,580,163,159,518,0,649,0,498,172,441,417,203,422,1281,712,265,0
8165.643999999999,604,0,630,577,256,1089,747,580,580,163,159,518,0,649,0,498,172,441,417,203,423,1281,712,265,0
8177.388999999999,604,0,630,577,256,1089,747,580,580,163,159,518,0,649,0,498,172,441,417,203,423,1281,712,265,0
8193.208999999999,604,0,630,577,256,1089,747,580,580,163,159,518,0,649,0,498,172,441,417,203,423,1281,712,265,0
8205.373,604,0,630,577,256,1089,747,580,580,163,159,518,0,649,0,498,172,441,417,203,423,1281,712,265,0
8215.216999999999,604,0,630,584,256,1089,747,580,580,163,159,518,0,649,0,498,172,441,417,203,423,1281,712,265,0
8216.118999999999,604,0,630,584,256,1089,747,580,580,163,159,518,0,649,0,498,172,441,417,203,423,1281,712,265,0
8224.109,604,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,417,203,423,1281,712,265,0
8227.926,604,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,417,203,423,1281,712,265,0
8251.987,604,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,421,203,423,1281,712,265,0
8268.874,604,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,421,203,424,1281,712,265,0
8284.739,604,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,422,203,424,1281,712,265,0
8287.601999999999,604,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,422,203,424,1281,712,265,0
8298.38,604,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,422,203,424,1281,712,265,0
8300.368999999999,604,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,422,203,424,1281,712,265,0
8313.794,610,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,422,203,424,1281,712,265,0
8365.72,610,0,630,584,256,1089,747,580,580,163,162,518,0,649,0,498,172,441,422,203,425,1281,712,265,0
8397.724,610,0,630,584,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,422,203,425,1281,712,265,0
8475.672999999999,610,0,630,584,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,423,203,425,1281,712,265,0
8477.185,610,0,630,584,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,423,203,427,1281,712,265,0
8480.263,610,0,630,584,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,423,203,427,1359,712,265,0
8488.82,619,0,630,584,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,423,203,427,1359,712,265,0
8495.017999999998,619,0,630,593,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,423,203,427,1359,712,265,0
8505.796999999999,619,0,630,593,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,424,203,427,1359,712,265,0
8514.15,619,0,630,593,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,424,203,428,1359,712,265,0
8518.748999999998,619,0,630,593,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,424,203,428,1359,712,265,0
8541.395999999999,619,0,630,593,256,1110,747,580,580,163,162,518,0,649,0,498,172,441,424,203,429,1359,712,265,0
8546.832999999999,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,424,203,429,1359,712,265,0
8551.025999999998,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,425,203,429,1359,712,265,0
8568.125999999998,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,425,203,429,1359,712,265,0
8575.633999999998,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,425,203,430,1359,712,265,0
8582.163999999999,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,425,203,430,1359,712,265,0
8593.746,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,425,203,430,1359,712,265,0
8628.125999999998,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,426,203,430,1359,712,265,0
8641.592999999999,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,426,203,430,1359,712,265,0
8668.931999999999,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,426,203,430,1359,712,265,0
8670.512999999999,619,0,630,593,256,1110,860,580,580,163,162,518,0,649,0,498,172,441,426,203,433,1359,712,265,0
8696.246000000001,619,0,630,593,256,1110,860,580,580,163,163,518,0,649,0,498,172,441,426,203,433,1359,712,265,0
8726.181999999999,619,0,630,593,256,1110,860,580,580,163,163,518,0,649,0,498,172,441,427,203,433,1359,712,265,0
8740.359999999999,619,0,630,593,256,1110,860,580,580,163,163,518,0,649,0,498,172,441,427,203,437,1359,712,265,0
8750.695,619,0,630,593,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,427,203,437,1359,712,265,0
8760.592999999999,637,0,630,593,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,427,203,437,1359,712,265,0
8771.590999999999,637,0,630,593,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,429,203,437,1359,712,265,0
8784.383999999998,637,0,630,593,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,429,203,437,1359,712,265,0
8818.043999999998,637,0,630,593,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,429,203,439,1359,712,265,0
8825.568999999998,637,0,630,593,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,431,203,439,1359,712,265,0
8852.272999999997,637,0,630,593,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,432,203,439,1359,712,265,0
8893.203999999998,637,0,630,593,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,434,203,439,1359,712,265,0
8896.300999999998,637,0,630,593,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,434,203,439,1359,712,265,0
8901.21,637,0,630,607,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,434,203,439,1359,712,265,0
8916.357999999998,637,0,630,607,256,1133,860,580,580,163,163,518,0,649,0,498,172,441,434,203,439,1359,712,265,0
8924.568,637,0,630,607,256,1133,860,580,580,163,163,573,0,649,0,498,172,441,434,203,439,1359,712,265,0
8954.618999999999,637,0,630,607,256,1133,860,580,580,163,163,573,0,649,0,498,172,441,437,203,439,1359,712,265,0
8975.043999999998,637,0,630,607,256,1133,860,580,580,163,163,573,0,649,0,498,172,441,437,203,440,1359,712,265,0
8982.113,645,0,630,607,256,1133,860,580,580,163,163,573,0,649,0,498,172,441,437,203,440,1359,712,265,0
9004.038999999999,645,0,630,607,256,1133,860,580,580,163,163,573,0,649,0,498,172,441,436,203,440,1359,712,265,0
9015.104,645,0,630,607,256,1133,860,580,580,163,163,573,0,649,0,498,228,441,436,203,440,1359,712,265,0
9023.524999999998,645,0,630,607,256,1133,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9048.023,645,0,630,607,256,1155,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9048.862,645,0,630,610,256,1155,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9051.636999999999,648,0,630,610,256,1155,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9058.478,648,256,630,610,256,1155,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9178.55,649,256,630,610,256,1155,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9179.446,649,256,630,616,256,1155,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9233.342999999999,649,256,630,616,256,1164,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9304.252999999999,649,256,630,616,256,1168,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9340.652,661,256,630,616,256,1168,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1359,712,265,0
9356.648000000001,661,256,630,616,256,1168,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1425,712,265,0
9376.131,661,256,630,616,256,1168,860,580,580,163,163,573,0,649,0,498,228,441,436,203,441,1425,712,376,0
9379.423999999999,661,256,630,616,256,1168,860,580,580,163,163,573,0,649,0,498,228,441,437,203,441,1425,712,376,0
9461.56,661,256,630,616,256,1170,860,580,580,163,163,573,0,649,0,498,228,441,437,203,441,1425,712,376,0
9476.811,661,256,630,616,256,1170,860,580,580,163,163,573,0,649,0,498,228,441,440,203,441,1425,712,376,0
9506.703,661,256,630,616,256,1170,860,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9527.001,661,256,630,624,256,1170,860,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9561.705,661,256,630,624,347,1170,860,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9590.212,668,256,630,624,347,1170,860,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9607.59,668,256,630,628,347,1170,860,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9664.791,668,256,630,628,347,1176,860,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9672.311,672,256,630,628,347,1176,860,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9685.725,672,256,630,628,347,1176,860,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9695.434,672,256,630,628,347,1176,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9701.291000000001,672,256,630,628,347,1176,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9731.293000000001,673,256,630,628,347,1176,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9745.574999999999,673,256,630,628,347,1178,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9752.843,673,256,630,628,347,1178,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9787.978000000001,674,256,630,628,347,1178,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9818.968,675,256,630,628,347,1178,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9863.088,675,256,630,634,347,1178,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9898.588000000002,677,256,630,634,347,1178,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9922.271,677,256,630,638,347,1178,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9951.294,677,256,630,639,347,1178,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9966.067000000001,676,256,630,639,347,1178,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
9972.838999999998,676,256,630,639,347,1183,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10001.169,676,256,630,641,347,1183,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10008.747000000001,677,256,630,641,347,1183,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10017.567,677,256,630,641,347,1183,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10039.771,678,256,630,641,347,1183,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10093.524999999998,678,256,630,641,347,1185,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10124.386999999999,678,256,630,643,347,1185,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10129.018,677,256,630,643,347,1185,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10151.224999999999,677,256,630,643,347,1187,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10179.419999999998,677,256,630,648,347,1187,937,580,580,163,163,573,0,649,0,498,228,441,441,203,441,1425,712,376,0
10182.913999999999,677,256,630,648,347,1187,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1425,712,376,0
10193.822999999999,677,256,630,648,347,1187,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1425,712,376,0
10205.946999999998,677,256,630,648,347,1189,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1425,712,376,0
10214.367,677,256,630,648,347,1189,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1425,712,376,0
10295.945999999998,677,256,630,652,347,1189,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1425,712,376,0
10305.276999999998,677,256,630,652,347,1189,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1425,712,376,0
10316.948,677,256,630,652,347,1189,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1425,712,376,0
10321.614999999998,677,256,630,653,347,1189,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1425,712,376,0
10322.296,677,256,630,653,347,1189,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10340.104999999998,677,256,630,653,347,1192,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10356.195999999998,677,256,630,654,347,1192,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10411.059999999998,677,256,630,654,347,1202,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10449.421999999997,677,256,630,654,347,1204,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10475.493999999997,677,256,630,654,347,1206,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10523.839,678,256,630,654,347,1206,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10529.641999999996,678,256,630,654,347,1209,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10571.215999999997,678,256,630,654,347,1211,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10601.114999999996,678,256,630,654,347,1212,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10677.014999999996,678,256,630,654,347,1211,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10779.404999999995,678,256,630,654,347,1210,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10823.247999999996,678,256,630,654,347,1211,937,580,580,163,163,573,0,649,0,498,249,441,441,203,441,1476,712,376,0
10870.306999999999,678,256,630,654,347,1211,937,580,580,163,163,613,0,649,0,498,249,441,441,203,441,1476,712,376,0
10954.537999999997,678,256,630,654,347,1213,937,580,580,163,163,613,0,649,0,498,249,441,441,203,441,1476,712,376,0
11005.639999999998,678,256,630,654,347,1214,937,580,580,163,163,613,0,649,0,498,249,441,441,203,441,1476,712,376,0
11068.794999999998,678,256,630,654,347,1214,937,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1476,712,376,0
11076.365,678,256,630,654,347,1214,937,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1476,712,376,0
11119.465,678,256,630,654,347,1214,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1476,712,376,0
11143.895,678,256,630,654,347,1214,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,712,376,0
11156.701999999997,678,256,630,654,347,1215,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,712,376,0
11185.39,679,256,630,654,347,1215,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,712,376,0
11202.983999999997,679,256,630,654,347,1216,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,712,376,0
11217.583999999997,679,256,630,654,347,1216,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,712,376,0
11269.473,679,256,630,654,347,1216,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11290.194,679,256,630,654,347,1216,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11344.994999999999,679,256,630,654,347,1216,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11353.280999999997,679,256,630,654,347,1217,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11384.040999999997,679,256,630,654,347,1220,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11406.135999999999,680,256,630,654,347,1220,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11425.071999999998,680,256,630,654,347,1223,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11516.322999999999,680,256,630,654,347,1225,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11541.186999999998,680,256,630,654,347,1226,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11577.414999999997,680,256,630,654,347,1228,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11604.219,681,256,630,654,347,1228,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11608.301999999998,681,256,630,654,347,1230,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11635.133999999998,681,256,630,654,347,1231,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11661.382999999998,681,256,630,654,347,1233,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11700.376999999999,681,256,630,654,347,1234,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11745.943,681,256,630,654,347,1237,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11826.563999999998,681,256,630,654,347,1239,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11874.333999999999,681,256,630,654,347,1241,1007,580,580,163,163,613,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11884.619999999999,681,256,630,654,347,1241,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11949.158,681,256,630,654,347,1245,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1526,1027,376,0
11990.418,681,256,630,654,347,1246,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1526,1027,376,0
12074.659,681,256,630,654,347,1247,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1526,1027,376,0
12096.030999999999,681,256,630,654,347,1247,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1526,1027,376,0
12136.275,681,256,630,654,347,1248,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1526,1027,376,0
12172.538,681,256,630,654,347,1248,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1611,1027,376,0
12285.06,681,256,630,654,347,1250,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1611,1027,376,0
12302.35,681,256,630,654,347,1250,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1611,1027,376,411
12339.743999999999,681,256,630,654,347,1252,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1611,1027,376,411
12357.148,681,256,630,654,347,1252,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1611,1027,376,411
12408.358,681,256,630,654,382,1252,1007,580,580,163,163,638,0,649,0,498,262,441,441,203,441,1611,1027,376,411
12412.950999999997,681,256,630,654,382,1252,1007,580,580,163,163,638,0,649,0,498,286,441,441,203,441,1611,1027,376,411
12472.447999999999,681,256,630,654,382,1254,1007,580,580,163,163,638,0,649,0,498,286,441,441,203,441,1611,1027,376,411
12495.668999999998,681,256,630,654,382,1255,1007,580,580,163,163,638,0,649,0,498,286,441,441,203,441,1611,1027,376,411
12519.139999999998,681,256,630,654,382,1256,1007,580,580,163,163,638,0,649,0,498,286,441,441,203,441,1611,1027,376,411
12537.733999999997,681,256,630,654,382,1256,1007,580,580,163,163,638,0,649,0,498,286,441,441,203,441,1611,1027,376,411
12617.849999999999,681,256,630,654,382,1256,1007,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
12650.319999999996,681,256,630,654,382,1257,1007,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
12684.806999999995,681,256,630,654,382,1258,1007,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
12698.287999999995,681,256,630,654,382,1258,1007,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
12744.434999999996,681,256,630,654,382,1258,1007,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
12786.773999999996,681,256,630,654,382,1259,1007,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
12817.343,681,256,630,654,382,1259,1085,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
12901.078999999996,681,256,630,654,382,1260,1085,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
12935.080999999996,681,256,630,654,382,1261,1085,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
12950.824999999997,681,256,630,654,382,1261,1085,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
13008.072999999997,681,256,630,654,382,1266,1085,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
13041.701999999997,681,256,630,654,382,1268,1085,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
13074.707999999997,681,256,630,654,382,1270,1085,580,580,163,163,638,0,942,0,498,286,441,441,203,441,1611,1027,376,411
13091.134999999998,681,256,630,654,382,1270,1085,580,580,163,163,655,0,942,0,498,286,441,441,203,441,1611,1027,376,411
13119.967999999997,681,256,630,654,382,1275,1085,580,580,163,163,655,0,942,0,498,286,441,441,203,441,1611,1027,376,411
